STATION,LATITUDE,LONGITUDE,NAME
25538099999,64.2166666,164.2333333,"VERHNEE PENZINO, RS"
96221099999,-2.897922,104.701378,"SULTAN MAHMUD BADARUDDIN II, ID"
72290023188,32.7336,-117.1831,"SAN DIEGO INTERNATIONAL AIRPORT, CA US"
60571099999,31.645744,-2.269861,"BECHAR, AG"
3927099999,54.66865,-5.74847,"HELENS BAY, UK"
58203099999,32.8666666,115.7333333,"FUYANG, CH"
33325099999,50.2333333,28.7333333,"ZHYTOMYR, UP"
53593099999,39.8333333,114.5666666,"YU XIAN, CH"
91650099999,-12.5,177.05,"ROTUMA ISLAND, FJ"
68723099999,-33.2,20.8666666,"LAINGSBURG, SF"
72386599999,,,
47168099999,34.7333333,127.75,"YEOSU, KS"
6034099999,57.503525,10.229372,"SINDAL, DA"
23330099999,66.5333333,66.6666666,"SALEHARD, RS"
83928099999,-29.782178,-57.038189,"RUBEM BERTA, BR"
34929099999,45.0333333,39.15,"KRASNODAR, RS"
56116099999,31.4166666,95.6,"DENGQEN, CH"
71201099999,49.2833333,-123.1166666,"VANCOUVER HARBOUR CS BC, CA"
12345099999,52.2,18.6666666,"KOLO, PL"
62212099999,25.145564,10.142647,"GHAT, LY"
65505099999,12.4666667,-3.4833333,"DEDOUGOU, UV"
47107499999,38.467,128.467,"KEO JIN, KS"
98644099999,9.664081,123.853247,"TAGBILARAN, RP"
51777099999,39.0333333,88.1666666,"RUOQIANG, CH"
89264099999,-71.4333333,-68.9333333,"UNIVERSITY WI ID 8920 URANUS, AY"
58251099999,32.85,120.2833333,"DONGTAI, CH"
72389093193,36.77999,-119.72016,"FRESNO YOSEMITE INTERNATIONAL, CA US"
2520099999,58.426445,12.714389,"SATENAS, SW"
71811399999,51.7,-76.1166667,"NEMISCAU ARPT SAWR, CA"
94121099999,-13.1666666,130.1166666,"CHANNEL POINT, AS"
78792099999,9.071364,-79.383453,"TOCUMEN INTERNATIONAL, PM"
91334040505,7.46666,151.85,"CHUUK WEATHER SERVICE OFFICE AIRPORT, FM FM"
72423599999,38.217,-85.65,"BOWMAN FIELD, KY US"
94752099999,-33.9,150.7333333,"BADGERY S CREEK AIRPORT, AS"
96801099999,-7.346058,108.246642,"CIBEUREUM, ID"
8141099999,41.6333333,-4.75,"VALLADOLID, SP"
15552099999,43.232072,27.825106,"VARNA, BU"
70026027502,71.28703,-156.73938,"BARROW AIRPORT, AK US"
91784099999,-19.777006,-174.341319,"HAAPAI, TN"
74777099999,30.417,-86.683,"HURLBURT FIELD AF, FL US"
36177099999,50.4166666,80.3,"SEMIPALATINSK, KZ"
94258099999,-17.2,137.9333333,"WOLLOGORANG, AS"
59985099999,16.5333333,111.6166666,"SANHU DAO, CH"
62721099999,15.589497,32.553161,"KHARTOUM, SU"
97560099999,-1.190017,136.107997,"FRANS KAISIEPO, ID"
95719099999,-32.2166666,148.5666666,"DUBBO AIRPORT AWS, AS"
51288099999,45.3666666,90.5333333,"BAYTIK SHAN, CH"
38264099999,42.45,59.6166666,"NUKUS, UZ"
8487099999,36.843936,-2.370097,"ALMERIA, SP"
71827099999,53.625278,-77.704167,"LA GRANDE RIVIERE, CA"
62305099999,31.5666666,25.1333333,"SALLUM PLATEAU, EG"
15311099999,,,"BOGUS ROMANIAN, RO"
23058099999,69.0833333,76.85,"ANTIPAJUTA, RS"
72256399999,31.483,-97.317,"MC GREGOR EXECUTIVE, TX US"
17050099999,41.6666666,26.5666666,"EDIRNE, TU"
60155099999,33.556981,-7.660492,"ANFA, MO"
47105099999,37.7709333,128.8680556,"GANGNEUNG, KS"
53352099999,41.7,110.4333333,"BAILING MIAO, CH"
71153099999,49.2,-113.2833333,"CARDSTON ALTA, CA"
8429099999,37.951111,-1.230319,"ALCANTARILLA, SP"
29581099999,56.2,95.6333333,"KANSK, RS"
54346099999,41.3166666,123.7833333,"BENXI, CH"
65516099999,11.75,-2.9333333,"BOROMO, UV"
13378099999,43.2833333,20.8,"KOPAONIK, RI"
93546099999,-41.3,173.2,"NELSON AERODROME AWS, NZ"
95660099999,-30.45,137.1666666,"ANDAMOOKA, AS"
3839099999,50.734444,-3.413889,"EXETER, UK"
2103099999,65.7833333,15.0666666,"HEMAVAN GIEREVARTO, SW"
1380099999,61.65,10.1166666,"VENABU, NO"
65503099999,12.353194,-1.512417,"OUAGADOUGOU, UV"
40380099999,28.4,48.5,"AL KHAFJI, SA"
23226099999,67.4833333,64.0166666,"VORKUTA, RS"
72243012960,29.98438,-95.36072,"HOUSTON INTERCONTINENTAL AIRPORT, TX US"
7362599999,46.224644,2.363292,"MONTLUCON GUERET, FR"
72483699999,38.667639,-121.400611,"MC CLELLAN AFLD, CA US"
17270099999,37.1333333,38.7666666,"SANLIURFA, TU"
7292099999,47.783131,6.364056,"SAINT SAUVEUR, FR"
44213099999,49.65,94.4,"BARUUNTURUUN, MG"
71501099999,69.5666666,-138.9166666,"HERSCHEL ISLAND YT, CA"
68835099999,-33.7666666,24.8166666,"PATENSIE, SF"
71957599999,68.223333,-135.005833,"AKLAVIK, CA"
14308099999,45.2333333,13.9333333,"PAZIN, HR"
68171099999,-22.6833333,29.1,"ALLDAYS, SF"
85799099999,-41.438886,-73.093953,"EL TEPUAL INTERNATIONAL, CI"
94600099999,-33.5333333,115.0166666,"CAPE NATURALISTE, AS"
72353699999,36.383,-97.783,"ENID WOODRING REGIONAL, OK US"
48552099999,8.471147,99.955625,"CHA IAN, TH"
70273026451,61.16916,-150.02771,"ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US"
72791899999,45.617,-122.65,"PEARSON FIELD, WA US"
76361599999,25.685194,-109.080806,"VALLE DEL FUERTE INTERNATIONAL, MX"
95606099999,-31.0166666,115.3166666,"LANCELIN, AS"
57655099999,28.4666666,110.4,"YUANLING, CH"
91611099999,1.35,172.9333333,"TARAWA TIDE AWS, KR"
68116099999,-22.5,18.9666666,"GOBABIS, WA"
71981099999,50.5,-114.0,"AZURE, CA"
33429099999,49.4333333,26.9833333,"KHMEL NYTS KYI, UP"
28588099999,55.5666666,71.3666666,"NAZYVOEVSK, RS"
3008099999,59.5333333,-1.6333333,"FAIR ISLE, UK"
80144099999,5.690758,-76.641181,"EL CARANO, CO"
71033999999,58.92,-125.77,"MUNCHO LAKE, CA"
4214099999,70.6833333,-54.6166666,"NUUSSUAATAA NUUSSUAQ, GL"
47776099999,34.3333333,134.9,"SUMOTO, JA"
27355099999,57.3333333,43.1166666,"JUR EVEC, RS"
1023099999,69.055758,18.540356,"BARDUFOSS, NO"
67223099999,-13.1333333,39.0333333,"MONTEPUEZ, MZ"
85312099999,-19.7833333,-63.9166666,"MONTEAGUDO, BL"
2948099999,61.943064,28.945136,"SAVONLINNA, FI"
57584099999,29.3833333,113.0833333,"YUEYANG, CH"
71803099999,48.936944,-54.568056,"GANDER INTERNATIONAL, CA"
13067099999,46.1,19.7666666,"PALIC, RI"
16115099999,44.25,7.8,"MALANOTTE MOUNTAIN, IT"
68262099999,-25.89007,28.17077,"PRETORIA MET, SF"
16597099999,35.857497,14.4775,"LUQA, MT"
11978099999,48.6666666,21.7333333,"MILHOSTOV, LO"
15189099999,46.2333333,24.6,"DUMBRAVENI, RO"
94549099999,-26.5666666,151.8333333,"KINGAROY AIRPORT, AS"
15615099999,42.1833333,23.5833333,"MUSSALA TOP SOMMET, BU"
72668299999,45.56,-93.608,"PRINCETON MUNICIPAL, MN US"
72753514919,46.92586,-98.67037,"JAMESTOWN MUNICIPAL AIRPORT, ND US"
89327099999,-73.2,-127.05,"MOUNT SIPLE, AY"
78627099999,15.3166667,-91.4666667,"HUEHUETENANGO, GT"
91348040504,,,
2400099999,60.35,12.65,"OSTMARK, SW"
47678099999,33.1166666,139.7833333,"HACHIJOJIMA, JA"
16732099999,37.1,25.3666666,"NAXOS, GR"
12160099999,54.2230556,19.5430556,"ELBLAG MILEJEWO, PL"
16224099999,42.0833333,12.2166667,"VIGNA DI VALLE MIL, IT"
72306899999,35.85,-77.883,"ROCKY MOUNT WILSON, NC US"
94855099999,-36.7333333,144.3166666,"BENDIGO AIRPORT AWS, AS"
15410099999,44.6333333,22.6333333,"DROBETA TURNU SEVERIN, RO"
72362723081,35.50857,-108.79319,"GALLUP MUNICIPAL AIRPORT, NM US"
27906099999,52.9333333,36.0,"OREL, RS"
33910099999,46.1666666,34.8166666,"HENICHES K, UP"
72391093111,34.12407,-119.12281,"POINT MUGU NF, CA US"
69010099999,37.033,126.75,"KOON IN RANGE, KS"
28491099999,56.9333333,72.6666666,"BOL SIE UKI, RS"
72788399999,47.033,-120.531,"BOWERS FIELD, WA US"
72407499999,39.95,-74.85,"SOUTH JERSEY REGIONAL, NJ US"
71514099999,50.4333333,-104.6666666,"REGINA RCS SASK, CA"
7314099999,46.05,-1.4166666,"CHASSIRON, FR"
96015099999,4.25,96.1166667,"MEULABOH CUT NYAK, ID"
72518514750,43.33849,-73.61024,"GLENS FALLS AIRPORT, NY US"
63330099999,13.467367,39.533464,"MEKELE, ET"
95646099999,-30.8333333,128.1166666,"FORREST, AS"
94206099999,-18.1833333,125.5666666,"FITZROY CROSSING AERO, AS"
15345099999,45.0,24.5333333,"MORARESTI, RO"
1436099999,57.9833333,7.05,"LINDESNES FYR, NO"
30938099999,49.433,108.9,"MENZA, RS"
72256013959,31.61796,-97.2283,"WACO REGIONAL AIRPORT, TX US"
28785499999,53.74,91.385,"ABAKAN, RS"
47155099999,35.1701944,128.5728611,"CHANGWON, KS"
71138099999,51.264721,-102.461667,"YORKTON MUNICIPAL, CA"
94968099999,-41.545278,147.214167,"LAUNCESTON, AS"
72511514711,40.1962,-76.77249,"MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US"
94620099999,-32.7166666,116.05,"DWELLINGUP, AS"
94610099999,-31.940278,115.966944,"PERTH INTERNATIONAL, AS"
2288099999,63.6,20.75,"HOLMOGADD, SW"
25744099999,62.4333333,166.0833333,"KAMENSKOE, RS"
41992099999,21.452194,91.963889,"COXS BAZAR, BG"
78479099999,18.567367,-68.363431,"PUNTA CANA INTERNATIONAL, DR"
84390099999,-4.576639,-81.254139,"CAPITAN MONTES, PE"
72234013865,32.33483,-88.75073,"MERIDIAN KEY FIELD, MS US"
60775099999,32.306156,10.382108,"REMADA, TS"
82986099999,-9.400878,-38.250575,"PAULO AFONSO, BR"
41244099999,24.2333333,55.7833333,"BURAIMI AUT, MU"
26389099999,57.1333333,33.1166666,"OSTASKOV, RS"
47588099999,38.25,140.35,"YAMAGATA, JA"
72375499999,34.517,-109.383,"ST JOHNS INDUSTRIAL, AZ US"
15231099999,45.9666666,23.5333333,"SEBES ALBA, RO"
93896099999,-45.767,170.733,"TAIAROA HEAD, NZ"
72512799999,40.317,-78.833,"JOHN MURTHA JOHNSTO, PA US"
94673099999,-31.8833333,138.4333333,"HAWKER, AS"
68054099999,-21.159136,27.468492,"P.G. MATANTE INTERNATIONAL AIRPORT, BC"
91623099999,-1.35,176.0,"BERU ISLAND, KR"
62007099999,32.5552778,12.0555556,"ZUARA, LY"
10828099999,48.1,9.25,"SIGMARINGEN, GM"
10149099999,53.535886,9.837025,"HAMBURG FINKENWERDER, GM"
10869099999,48.322333,11.948667,"ERDING, GM"
94677099999,-35.5166666,138.8166666,"HINDMARSH ISLAND AWS, AS"
16344099999,39.3333333,16.4,"MONTE SCURO, IT"
62055099999,30.7166666,20.1666666,"AGEDABIA, LY"
6476099999,50.035833,5.404167,"SAINT HUBERT MIL, BE"
78866099999,18.040953,-63.1089,"PRINCESS JULIANA INTERNATIONAL, NT"
85345099999,-21.255231,-63.405611,"TCNL RAFAEL PABON, BL"
53529099999,39.1,107.9833333,"OTOG QI, CH"
97372099999,-10.171583,123.671136,"EL TARI, ID"
26063099999,59.800292,30.262503,"PULKOVO, RS"
35406099999,49.05,51.8666666,"TAIPAK, KZ"
72473599999,38.37,-110.72,"HANKSVILLE, UT US"
36982099999,41.8833333,78.2333333,"TIAN SHAN, KG"
15600099999,42.8333333,23.6666666,"MOURGASH, BU"
71810099999,49.8333333,-64.2833333,"PORT MENIER QUE, CA"
83809399999,-23.229172,-45.861508,"PROFESSOR URBANO ERNESTO STUMPF, BR"
30822099999,51.7166666,105.85,"BABUSKIN, RS"
3810099999,50.15,-5.0666666,"PENDENNIS POINT, UK"
1007099999,78.9166666,11.9333333,"NY ALESUND, SV"
47715099999,36.181083,140.415444,"HYAKURI, JA"
72303499999,35.033,-79.5,"MACKALL ARMY AIR FIELD, NC US"
71828099999,54.8,-66.8,"SCHEFFERVILLE A, CA"
17244099999,37.979,32.561861,"KONYA, TU"
72746899999,47.783,-93.65,"BIGFORK, MN US"
86490099999,-33.25,-58.0666667,"MERCEDES RICARDO DE, UY"
31594099999,49.4166666,130.0833333,"ARHARA, RS"
69146499999,40.8686411,141.377777,"DRAUGHON RANGE, JA"
1116099999,65.95,12.4666666,"STOKKA, NO"
47690099999,36.7333333,139.5,"NIKKO, JA"
71967099999,45.8166666,-72.5333333,"SAINT GERMAIN DE GRANTHAM, CA"
2586099999,58.25,17.017,"HARSTENA, SW"
85245099999,-17.811581,-63.171481,"EL TROMPILLO, BL"
62941099999,4.87406,31.59871,"JUBA, OD"
61075099999,13.8,5.25,"BIRNI N KONNI, NG"
42101099999,30.3333333,76.4666666,"PATIALA, IN"
1292099999,63.417,11.7,"MERAKER UTSYN, NO"
71911099999,68.8166666,-93.4333333,"SHEPHERD BAY A, CA"
13353099999,43.824583,18.331467,"SARAJEVO, BK"
71486099999,52.9333333,-118.0333333,"JASPER WARDEN ALTA, CA"
72734714841,45.5644,-84.79291,"PELLSTON REGIONAL AIRPORT, MI US"
72698824219,45.61901,-121.16571,"DALLESPORT AIRPORT, WA US"
31168099999,56.45,138.15,"AYAN, RS"
23933099999,61.028479,69.086067,"KHANTY MANSIYSK, RS"
71034999999,55.0833333,-59.1833333,"MAKKOVIK, CA"
71499099999,57.25,-105.6166666,"KEY LAKE, CA"
72572024127,40.77069,-111.96503,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US"
72747899999,48.75,-96.95,"HALLOCK MUNICIPAL, MN US"
7295099999,47.6333333,6.8666667,"BELFORT FONTAINE, FR"
85195099999,-16.2666667,-62.4666667,"SAN JAVIER, BL"
42571099999,24.5666667,80.8333333,"SATNA, IN"
48042099999,21.9833333,96.1,"MANDALAY, BM"
17129099999,39.949831,32.688622,"ETIMESGUT, TU"
72611599999,43.35,-72.517,"HARTNESS STATE, VT US"
47808099999,33.585942,130.450686,"FUKUOKA, JA"
58633099999,28.9666666,118.8666666,"QU XIAN, CH"
43128099999,17.452417,78.461111,"BEGUMPET AIRPORT, IN"
17295099999,36.713056,28.7925,"DALAMAN, TU"
29348099999,57.0666666,86.2166666,"PERVOMAJSKOE, RS"
72514014778,41.24295,-76.92173,"WILLIAMSPORT REGIONAL AIRPORT, PA US"
3763099999,51.3833333,-0.7833333,"BRACKNELL BEAUFORT, UK"
94307099999,-20.3666666,116.85,"LEGENDRE ISLAND, AS"
51133099999,46.7333333,83.0,"TACHENG, CH"
97048099999,0.637119,122.849858,"JALALUDDIN, ID"
85469099999,-27.164792,-109.421831,"MATAVERI INTERNATIONAL, CI"
68916099999,-34.35,18.5,"CAPE POINT, SF"
91165022536,21.98048,-159.33863,"LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US"
2496099999,59.45,19.5,"SVENSKA HOGARNA, SW"
15498099999,43.6666666,25.35,"ZIMNICEA, RO"
30433099999,55.7833333,109.55,"NIZHNEANGARSK, RS"
31873099999,45.8666666,133.7333333,"DAL NERECHENSK, RS"
8280099999,38.948528,-1.863517,"ALBACETE, SP"
57545099999,29.533,109.383,"LAIFENG, CH"
15655099999,42.569583,27.515236,"BURGAS, BU"
11207099999,46.65,13.15,"REISACH, AU"
72235893919,31.18228,-90.47207,"MCCOMB AIRPORT, MS US"
60740099999,35.6666666,10.75,"MONASTIR SKANES, TS"
48025099999,23.2,94.3,"KALEWA, BM"
72311599999,33.45,-80.867,"ORANGEBURG MUNICIPAL, SC US"
56671099999,26.65,102.25,"HUILI, CH"
43413099999,8.9833333,79.9166666,"MANNAR, CE"
16320099999,40.657633,17.947033,"CASALE, IT"
2988099999,60.1,25.0666666,"ISOSAARI, FI"
46697099999,25.055722,121.24255,"TAOYUAN, TW"
93597099999,-41.7166666,174.2666666,"CAPE CAMPBELL AWS, NZ"
68487099999,-29.0833333,30.6,"GREYTOWN, SF"
1008099999,78.246111,15.465556,"LONGYEAR, SV"
64753099999,17.917053,19.111078,"FAYA LARGEAU, CD"
47122099999,37.090617,127.029594,"OSAN AB, KS"
48405099999,16.07035,103.6459,"ROB MUANG, TH"
99592099999,49.9,-2.9,"BUOY 62103 CHANNEL LIGHTSHIP, UK"
94186099999,-12.7833333,143.3,"LOCKHART RIVER AIRPORT, AS"
68715099999,-33.4666666,18.7166666,"MALMESBURY, SF"
10335099999,52.2785,9.082167,"BUCKEBURG, GM"
94393099999,-20.9333333,154.4,"FREDERICK REEF, AS"
83583099999,-19.851181,-43.950628,"PAMPULHA CARLOS DRUMMOND DE ANDRADE, BR"
85672099999,-36.582497,-72.031367,"GENERAL BERNARDO O HIGGINS, CI"
72651014944,43.57751,-96.75387,"SIOUX FALLS FOSS FIELD, SD US"
26422099999,56.9166666,23.9666666,"RIGA, LG"
76758499999,17.601569,-101.460536,"IXTAPA ZIHUATANEJO INTERNATIONAL, MX"
33019099999,52.1166666,26.1166666,"PINSK, BO"
58338099999,31.15,118.5833333,"WUHUXIAN, CH"
40260099999,32.160747,37.149383,"PRINCE HASAN, JO"
72541799999,42.567,-84.417,"MASON JEWETT FIELD, MI US"
32128099999,47.05,142.05,"HOLMSK, RS"
71249099999,51.7675,-113.205555,"THREE HILLS, CA"
63932099999,-8.9333333,33.4666667,"MBEYA, TZ"
48916099999,9.2833333,103.4666666,"THO CHU, VM"
48698099999,1.350189,103.994433,"SINGAPORE CHANGI INTERNATIONAL, SN"
94622099999,-30.9,116.7166666,"WONGAN HILLS, AS"
62660099999,18.55,31.85,"KARIMA, SU"
3590099999,52.127283,0.956264,"WATTISHAM, UK"
72595599999,41.783,-122.467,"SISKIYOU CO, CA US"
72521499999,41.35,-82.183,"LORAIN CO REGIONAL, OH US"
47152099999,35.593494,129.351722,"ULSAN, KS"
99643099999,49.54,-65.77,"MOUNT LOUIS, CA"
71875599999,49.517,-114.0,"PINCHER CREEK, CA"
78224099999,22.989153,-82.409086,"JOSE MARTI INTERNATIONAL, CU"
95834099999,-36.65,142.0666666,"HORSHAM POLKEMMET RD, AS"
65457099999,5.9333333,-0.9833333,"AKIM ODA, GH"
3495099999,52.754844,1.3579,"COLTISHALL, UK"
72521699999,40.867,-81.883,"WAYNE CO, OH US"
91530099999,-0.5,166.9166666,"NAURU, NR"
58665099999,28.6166666,121.4166666,"HONGJIA, CH"
61036099999,14.2,1.45,"TILLABERY, NG"
53798099999,37.1833333,114.3666666,"XINGTAI, CH"
71248099999,51.7666666,-114.6833333,"SUNDRE A ALTA, CA"
47880099999,34.214167,134.015556,"TAKAMATSU, JA"
38413099999,41.7333333,64.6166667,"TAMDY BULAK, UZ"
99546099999,28.9,-78.55,"CANAVERAL EAST 120NM EAST OF CAPE CANAVE, US"
11150099999,47.793304,13.004333,"SALZBURG, AU"
26425099999,56.65,23.7333333,"JELGAVA, LG"
7140099999,48.058142,1.376625,"CHATEAUDUN, FR"
56146099999,31.6166666,100.0,"GARZE, CH"
10837099999,48.220297,9.910019,"LAUPHEIM, GM"
89261099999,-64.0666666,-61.6166666,"UNIVERSITY WI ID 8947 RACER ROCK, AY"
72741599999,45.633,-89.467,"RHINELANDER ONEIDA, WI US"
44305099999,46.6833333,113.2833333,"BARUUN URT, MG"
14031099999,46.65,16.2,"MURSKA SOBOTA, SI"
30549099999,54.2,111.95,"KARAFTIT, RS"
94602099999,-32.0166666,115.5,"ROTTNEST ISLAND, AS"
83376099999,-15.85,-48.9666666,"PIRENOPOLIS, BR"
72512499999,40.777,-79.95,"BUTLER CO SCHOLTER F, PA US"
95625099999,-31.6166666,117.2166666,"CUNDERDIN AIRFIELD, AS"
42779099999,22.7666666,81.9,"PENDRA ROAD, IN"
4073099999,65.6333333,-16.1166666,"GRIMSSTADIR, IC"
71984099999,69.35,-124.0666666,"PAULATUK NWT, CA"
54909099999,35.0833333,115.5166666,"DINGTAO, CH"
76412099999,24.764547,-107.474717,"CULIACAN INTERNATIONAL, MX"
80420099999,10.450333,-64.130472,"ANTONIO JOSE DE SUCRE, VE"
96295099999,-5.24704,105.18294,"RADIN INTEN II, ID"
23024099999,69.483,60.333,"CAPE BELY, RS"
61809099999,11.326058,-12.28685,"LABE, GV"
46745099999,22.782508,120.262169,"GANGSHAN, TW"
16022099999,46.15,11.0333333,"PAGANELLA MOUNTAIN, IT"
38774099999,38.4333333,57.4166666,"BAKHERDEN, TX"
12195099999,54.1333333,22.95,"SUWALKI, PL"
72320099999,34.35,-85.167,"ROME RUSSELL RAMOS, GA US"
78714099999,14.9,-85.9333333,"CATACAMAS, HO"
54836099999,36.1833333,118.15,"YIYUAN, CH"
61230099999,15.2333333,-9.35,"NIORO DU SAHEL, ML"
98325099999,16.0833333,120.35,"DAGUPAN, RP"
96745099999,-6.1833333,106.8333333,"JAKARTA OBSERVATORY, ID"
57426099999,30.6833333,107.8,"LIANGPING, CH"
41246099999,24.4666666,56.65,"SOHAR MAJIS, MU"
3281099999,54.3666666,-0.6666666,"FYLINGDALES, UK"
72212399999,27.95,-81.783,"BARTOW MUNICIPAL, FL US"
57993099999,25.85,114.95,"GANZHOU, CH"
57411099999,30.75,106.1333333,"GAOPING, CH"
72640499999,45.933,-89.733,"LAKELAND NOBLE F LE, WI US"
70381025309,58.354,-134.55606,"JUNEAU AIRPORT, AK US"
12330099999,52.421031,16.826325,"LAWICA, PL"
87925099999,-51.608875,-69.312636,"RIO GALLEGOS, AR"
42111099999,30.3166666,78.0333333,"DEHRADUN, IN"
72332093862,34.26224,-88.77127,"TUPELO REGIONAL AIRPORT, MS US"
78859099999,17.205678,-62.589869,"VANCE WINKWORTH AMORY INTERNATIONAL, SC"
99611099999,53.5,-19.5,"K3 BUOY 62108, UK"
3526099999,52.2,-2.217,"BARBOURNE, UK"
87791099999,-40.869222,-63.000389,"GOBERNADOR CASTELLO, AR"
3724399999,51.382669,-2.719089,"BRISTOL, UK"
60555099999,33.067803,6.088672,"SIDI MAHDI, AG"
94323099999,-24.3,131.55,"WATARRKA, AS"
15335099999,45.062486,28.714311,"CATALOI, RO"
64756099999,13.847,20.844333,"ABECHE, CD"
72341813977,33.45606,-93.98777,"TEXARKANA WEBB FIELD, AR US"
44218099999,48.0166666,91.5666666,"HOVD, MG"
72589599999,42.15,-121.733,"KLAMATH FALLS, OR US"
72308799999,37.133,-76.609,"FELKER ARMY AIR FIELD, VA US"
94207099999,-17.5333333,118.95,"ROWLEY SHOALS, AS"
94714099999,-34.6333333,148.0333333,"COOTAMUNDRA AIRPORT, AS"
80421499999,10.912603,-63.9666,"DEL CARIBE INTERNATIONAL GEN SANTIAGO MARINO, VE"
94417099999,-29.2,116.0166666,"MORAWA AIRPORT, AS"
94327099999,-22.95,136.15,"JERVOIS, AS"
2630099999,56.083,13.233,"LJUNGBYHED SWE AFB, SW"
29726099999,54.3666666,81.8833333,"ORDYNSKOE, RS"
47761099999,35.2833333,136.25,"HIKONE, JA"
47115099999,37.4833333,130.9,"ULLEUNGDO, KS"
72618514605,44.3161,-69.79702,"AUGUSTA STATE AIRPORT, ME US"
71872099999,81.1666666,-91.8166666,"SVARTEVAEG, CA"
72779624137,48.60355,-112.37663,"CUT BANK AIRPORT, MT US"
26446099999,56.5333333,27.2666666,"REZEKNE, LG"
3347099999,53.8,-1.55,"LEEDS WEATHER CTR, UK"
55294099999,32.267,91.667,"P A NA, CH"
72547699999,43.276,-91.739,"DECORAH MUNICIPAL, IA US"
68234099999,-24.602333,24.690971,"JWANENG, BC"
56021099999,34.1333333,95.7833333,"QUMARLEB, CH"
3781099999,51.3,-0.0833333,"KENLEY AIRFIELD, UK"
15501099999,44.1666666,22.8,"NOVO SELO, BU"
30745099999,52.5333333,111.55,"SOSNOVO OZERSKOE, RS"
47641099999,35.9833333,139.0666666,"CHICHIBU, JA"
26951099999,53.0333333,27.55,"SLUTSK, BO"
94174099999,-10.5833333,142.2833333,"HORN ISLAND, AS"
89324099999,-80.0,-119.4,"BYRD STATION, AY"
72417613736,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US"
65465099999,4.8666667,-2.2333333,"AXIM, GH"
71601099999,44.639721,-63.499444,"SHEARWATER, CA"
62770099999,13.4833333,22.45,"GENEINA, SU"
98630099999,10.85,121.0,"CUYO, RP"
16263099999,41.05,15.2333333,"TREVICO, IT"
70194599999,68.117,-145.567,"ARCTIC VILLAGE, AK US"
47483099999,43.5775,144.96,"NAKASHIBETSU, JA"
72642599999,43.767,-87.85,"SHEBOYGAN CO MEM, WI US"
7635099999,43.215978,2.306317,"SALVAZA, FR"
47108499999,37.7833333,126.3666667,"PYORIPSAN, KS"
72304099999,35.2666666,-75.55,"CAPE HATTERAS NC., US"
10055099999,54.533,11.067,"FEHMAR, GM"
31866099999,46.5333333,138.3333333,"SOSUNOVO, RS"
3715099999,51.396667,-3.343333,"CARDIFF, UK"
1160099999,68.15,14.65,"SKROVA FYR, NO"
84564099999,-9.878811,-76.204797,"ALFEREZ FAP D F FERNANDINI, PE"
71090099999,70.486111,-68.516667,"CLYDE RIVER, CA"
53502099999,39.7833333,105.75,"JARTAI, CH"
71948599999,69.361111,-124.05861,"PAULATUK, CA"
70260799999,58.12,-135.417,"HOONAH SEAPLANE BASE, AK US"
61627099999,15.3833333,-15.1166667,"LINGUERE, SG"
2518099999,57.3,11.9,"NIDINGEN, SW"
94256099999,-16.6666666,139.1666666,"MORNINGTON ISLAND, AS"
15730099999,41.65,25.3833333,"KURDJALI, BU"
47769099999,34.8333333,134.6666666,"HIMEJI, JA"
61499099999,16.711294,-9.637883,"AIOUN EL ATROUSS, MR"
72450399999,44.35,-112.18,"SPENCER, ID US"
99440099999,38.9,-76.44,"THOMAS POINT MD, US"
47110099999,37.558311,126.790586,"GIMPO, KS"
2446099999,59.589444,16.633611,"VASTERAS, SW"
33377099999,50.0,33.0166666,"LUBNY, UP"
69325499999,30.4166666,-86.6666666,"2 CWSS FMQ 22, FL US"
67027099999,-15.667144,46.351828,"PHILIBERT TSIRANANA, MA"
15241099999,45.917,26.667,"TULNICI, RO"
31683099999,49.65,140.0833333,"TUMNIN, RS"
44241099999,48.9166666,106.0666666,"BARUUNHARAA, MG"
86530099999,-33.358867,-56.499172,"SANTA BERNARDINA INTERNATIONAL, UY"
84071099999,-0.141144,-78.488214,"MARISCAL SUCRE INTERNATIONAL, EC"
3026099999,58.215556,-6.331111,"STORNOWAY, UK"
94335099999,-20.6666666,140.5,"CLONCURRY AIRPORT, AS"
6400099999,51.090278,2.652778,"KOKSIJDE, BE"
71912099999,56.35,-94.7166666,"GILLAM AIRPORT, CA"
94889099999,-36.4166666,146.3,"WANGARATTA AERO, AS"
72306599999,35.635,-77.383,"PITT GREENVILLE, NC US"
96481099999,4.313369,118.121953,"TAWAU, MY"
78016099999,32.363,-64.679,"L F WADE INTERNATIONAL AIRPORT, BD"
54753099999,37.6166666,120.3166666,"LONGKOU, CH"
48846099999,18.35,105.9,"HA TINH, VM"
76647099999,20.6833333,-88.2,"VALLADOLID YUC., MX"
94609099999,-32.1,115.8833333,"JANDAKOT AERO, AS"
26509099999,55.7333333,21.0833333,"KLAIPEDA, LH"
38683099999,39.7166666,64.6166666,"BUHARA, UZ"
